report_no,name,energy,protein,fat,carbohydrate,sugars,sodium,cholesterol,saturated_fat,trans_fat,dietary_fiber
2022074513721,I'm 고구마칩 케이준치킨,522.0,4.2,27.26,64.86,7.95,235.0,0.0,5.77,0.03,0.0
2022074513722,I'm 고구마칩 콘스프,503.0,4.98,23.5,67.84,10.08,285.0,0.0,5.63,0.02,0.0
2022074513723,I'm 고구마칩 허니버터,511.0,5.67,25.34,65.03,9.55,392.0,0.0,6.25,0.02,0.0
2022074932328,BEYA,48.0,0.1,0.0,12.0,12.0,21.0,0.0,0.0,0.0,0.0
2022074932346,"100% 감귤 착즙 주스, 제주디노",48.0,0.0,0.0,11.3,9.8,2.0,0.0,0.0,0.0,0.0
2022075111631,(주)팬아시아다인힐전용유,840.0,0.0,93.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2022078026686,ESPRESSO ESCAPE,9.0,0.44,0.0,1.74,0.0,22.0,0.0,0.0,0.0,0.0
2022080372418,CIH 드립백커피,433.0,15.9,10.83,68.05,0.0,0.0,3.52,3.06,0.0,0.0
20220803724185,NECTAR 콜드브루음료,433.0,15.9,10.83,68.05,0.0,0.0,3.52,3.06,0.0,0.0
202208672185,13월 레몬생강청,280.0,1.0,0.0,67.0,59.0,85.0,0.0,0.0,0.0,0.0
202208672186,13월 레몬청,265.0,1.0,0.0,65.0,62.0,30.0,0.0,0.0,0.0,0.0
2023004528826,33아파트먼트 싱글,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
202301721343,BF얼큰다대기,124.0,6.0,2.2,20.0,6.0,2020.0,0.0,0.7,0.0,0.0
202301721344,BF볶음세절김치,51.0,3.0,0.8,8.0,5.0,1100.0,0.0,0.0,0.0,0.0
202301721345,BF국밥다대기,199.0,8.0,2.5,36.0,13.0,2300.0,0.0,0.9,0.0,0.0
202302414802,H.쿠앤크머랭쿠키,463.0,5.2,14.01,79.02,44.1,221.0,0.0,7.24,0.0,0.0
202302414803,H.첵스머랭쿠키,405.0,5.36,3.06,89.07,48.57,208.0,0.0,1.23,0.01,0.0
202302414804,H.인절미머랭쿠키,408.0,6.85,3.08,88.3,73.73,99.0,0.0,0.37,0.0,0.0
202302414805,H.프레첼머랭쿠키,424.0,8.13,6.75,82.66,35.09,685.0,0.0,2.65,0.0,0.0
202302414806,H.후르츠머랭쿠키,404.0,4.81,1.83,92.19,63.46,171.0,0.0,0.3,0.0,0.0
202302414807,H.미니마카롱,490.0,9.0,26.0,54.0,53.0,85.0,20.0,7.0,0.0,0.0
2023024927912,GS Fresh) 교동전선생 사골우거지국,83.0,7.2,0.5,12.35,3.0,1840.0,10.6,0.4,0.0,0.0
2023024927913,GS Fresh) 교동전선생 소고기무국,88.0,9.25,1.65,9.05,6.8,2147.0,8.15,0.4,0.05,0.0
2023024927914,GS Fresh) 교동전선생 청국장찌개,290.0,28.55,6.7,28.75,2.25,1821.0,1.85,4.45,0.05,0.0
202302651021,EN얼큰소스,161.0,6.4,2.6,28.3,12.7,4249.0,0.0,0.6,0.0,0.0
2023026510212,EN 해물담백소스,32.0,2.0,0.6,4.8,0.4,9.0,0.0,0.2,0.0,0.0
2023026510213,EN불고기소스,95.0,2.75,0.18,20.56,19.95,1981.0,0.0,0.0,0.0,0.0
202302651022,EN담백소스,32.0,2.0,0.6,4.8,0.4,8810.0,0.0,0.2,0.0,0.0
202302651023,EN간장비빔소스,178.0,3.0,0.0,41.0,34.0,5895.0,0.0,0.0,0.0,0.0
202302651024,EN고추장비빔소스,209.0,4.1,1.6,44.5,22.1,1373.0,0.0,0.3,0.0,0.0
202302651025,EN냉국수소스,113.0,0.5,0.1,27.6,23.0,1988.0,0.0,0.0,0.0,0.0
202302651026,EN만능간장소스,113.0,3.2,0.3,24.4,20.5,3213.0,0.0,0.0,0.0,0.0
202302651027,EN백김치소스,213.0,2.0,0.1,51.1,45.9,379.0,0.0,0.0,0.0,0.0
202302651028,EN겉절이소스,189.0,5.3,5.2,30.2,14.0,2540.0,0.0,0.9,0.0,0.0
20230300165113,LA갈비찜,145.0,9.16,7.02,11.31,4.0,610.0,31.97,3.02,0.49,0.0
202303137472,33 천연식초,102.0,1.0,1.0,22.0,18.0,22.0,0.0,0.0,0.0,0.0
2023036117647,3단맘모스빵,268.0,4.0,6.0,44.0,32.0,180.0,20.0,4.0,0.2,0.0
2023037701842,CJK X.O 소스,590.0,15.0,56.0,7.0,3.0,520.0,35.0,10.0,1.9,0.0
20230377067231,DIY 감자 고슴도치 만들기 세트,217.0,7.42,9.68,25.16,11.61,3.0,0.0,1.48,0.0,0.0
20230377067608,NEW 송탄식 부대찌개,94.0,3.48,3.27,12.75,0.89,479.0,10.57,1.43,0.02,0.0
20230377067610,NEW 의정부식 부대찌개,75.0,3.12,2.47,10.22,1.74,431.0,10.51,1.23,0.0,0.0
2023037718198,ALL 바른 콘참치마요김밥,181.0,4.68,7.23,24.25,2.55,452.0,24.25,0.94,0.0,0.0
2023037720143,(R)플레인 베이글,292.0,9.0,4.0,55.0,6.0,457.0,3.0,2.2,0.0,0.0
2023037720144,(B)플레인 베이글,292.0,9.0,4.0,55.0,8.0,457.0,3.0,2.2,0.0,0.0
2023043174170,ABC,71.0,0.6,0.05,17.1,13.85,18.0,0.0,0.0,0.0,0.0
2023046533112,4찬도시락A,850.0,32.0,35.0,95.0,8.0,1350.0,120.0,9.0,0.0,0.0
2023046533113,4찬도시락B,142.0,5.82,5.09,16.0,1.82,218.0,16.36,1.64,0.0,0.0
2023046533114,4찬도시락C,145.0,3.64,5.09,20.0,2.73,264.0,10.0,1.27,0.0,0.0
202304708103,JS피자도우볼,298.0,10.0,1.9,59.0,2.6,204.0,0.0,1.08,0.0,0.0
202304708104,JS치즈감자뇨끼,184.0,5.2,0.5,36.9,3.0,468.0,0.0,0.2,0.0,0.0
2023048916889,(냉동)바게트 소금빵,425.0,7.64,20.73,52.0,6.55,435.0,23.64,13.27,0.0,0.0
2023048916890,(냉동)고메 버터 크루아상,433.0,7.5,22.5,50.0,5.0,415.0,75.0,15.0,0.5,0.0
2023048916892,(냉동)마카다미아 쿠키,503.0,6.0,28.33,56.33,32.33,172.0,115.0,12.33,0.0,0.0
2023048916893,(냉동)마차 쿠키,467.0,6.33,21.67,62.0,30.0,75.0,70.33,13.33,0.0,0.0
2023048916894,(냉동)초콜릿 칩 쿠키,470.0,5.67,22.67,61.0,30.67,207.0,67.67,13.67,0.0,0.0
2023048916895,(냉동)흑임자 쿠키,463.0,8.33,21.33,59.33,29.67,236.0,56.0,8.33,0.0,0.0
20230501149189,Chai797 커스타드번,214.0,7.14,7.86,37.14,14.29,179.0,14.29,1.43,0.0,0.0
20230501149195,(냉)사과파이,462.0,6.0,18.0,67.0,30.0,200.0,5.0,9.0,0.0,0.0
20230501149199,Chai797 바베큐 포크번,443.0,7.14,28.57,42.86,28.57,257.0,71.43,18.57,0.0,0.0
2023050354811,153 모밀육수,39.0,1.1,0.01,8.5,8.3,825.0,0.0,0.0,0.0,0.0
2023050354815,153 프리미엄우동다시,159.0,7.47,0.17,31.78,18.57,5437.0,1.4,0.0,0.0,0.0
2023050354816,153 헛개고추장육수,64.0,2.26,0.5,12.54,4.99,795.0,1.47,0.16,0.0,0.0
202305035482,153 물회육수,92.0,1.46,0.12,21.23,13.86,651.0,0.0,0.08,0.0,0.0
2023050354823,153프리미엄우동육수,159.0,7.47,0.17,31.78,18.57,5437.0,1.4,0.0,0.0,0.0
2023050880121,4가지 고대곡물 사각 발효빵,210.0,9.0,1.0,42.0,2.0,242.0,0.0,0.24,0.0,0.0
2023051656877,Cosmo blueberry jam-코스모블루베리잼,292.0,0.46,0.39,71.61,60.81,11.0,0.0,0.0,0.0,0.0
2023051656879,Cosmo afternoon-코스모시그니처잼,351.0,2.4,9.95,62.85,50.12,30.0,0.0,0.0,0.0,0.0
202305168852,MINE-G,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
202305168853,MINE-H,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0
2023051761344,HERECOOK 별크런치 핫도그,246.0,6.53,10.38,31.55,5.15,451.0,25.85,2.57,0.05,0.0
202305225632,GMW 어화 둥둥     영문:GMW King&Queen,28.0,1.1,0.14,5.52,1.55,1.0,0.0,0.03,0.0,0.0
20230523091251,ABAMI 참기름,828.0,0.09,91.91,0.0,0.0,0.0,0.0,15.13,0.29,0.0
2023052324716,BBQ 오징어,345.0,29.0,9.4,37.0,16.0,1290.0,345.0,1.7,0.0,0.0
20230526029201,Knotted Popcorn 시그니처 카라멜,471.0,2.0,16.0,79.0,45.0,270.0,35.0,12.0,0.0,0.0
20230526029202,Knotted Popcorn 딥 초콜릿,472.0,2.0,17.0,77.0,50.0,258.0,31.0,13.0,0.0,0.0
20230526029301,(하이오)오리지널팝콘,627.0,0.0,46.67,40.0,0.0,560.0,6.67,40.0,0.2,0.0
20230526029302,(하이오)카라멜팝콘,430.0,0.0,13.33,70.0,40.0,363.0,36.67,3.33,0.0,0.0
20230526029303,(하이오)초콜렛팝콘,473.0,0.0,16.67,76.67,40.0,337.0,26.67,10.0,0.0,0.0
2023052806041,A Punto 85 바질페스토,561.0,7.7,54.5,9.83,0.28,299.0,11.15,8.67,0.0,0.0
2023052806042,A Punto 85 바질페스토(냉장),561.0,7.7,54.5,9.83,0.28,299.0,11.15,8.67,0.0,0.0
2023052806043,A Punto 85 바질페스토(냉동),561.0,7.7,54.5,9.83,0.28,299.0,11.15,8.67,0.0,0.0
2023052806044,A Punto 85 썬드라이토마토페스토,570.0,6.45,45.25,34.25,12.01,631.0,11.23,9.09,0.1,0.0
2023052806045,A Punto 85 썬드라이토마토페스토(냉장),570.0,6.45,45.25,34.25,12.01,631.0,11.23,9.09,0.1,0.0
2023052806046,A Punto 85 썬드라이토마토페스토(냉동),570.0,6.45,45.25,34.25,12.01,631.0,11.23,9.09,0.1,0.0
2023052814498,MBP유단백추출물,368.0,35.38,1.61,52.97,30.13,94.0,27.08,1.25,0.01,0.0
20230533023102,DMZ빵커01 발그레앙금빵(홍국쌀),241.0,11.41,1.77,44.9,3.76,427.0,0.0,0.34,0.0,0.0
20230533023103,DMZ빵커02 깜그레앙금빵(냉동),241.0,11.41,1.77,44.9,3.76,427.0,0.0,0.34,0.0,0.0
20230533023106,DMZ빵커10 쌀소금빵,241.0,11.41,1.77,44.9,3.76,427.0,0.0,0.34,0.0,0.0
20230533023112,DMZ빵커12 라이스콘 바질,477.0,4.55,30.91,47.73,29.55,343.0,0.0,15.91,0.0,0.0
2023060984017,1860조셉말린포테이토핫도그,326.0,8.0,16.0,39.0,9.0,455.0,7.0,4.0,0.0,0.0
2023060984024,EXSS포테이토모짜소시지핫도그,341.0,8.89,15.56,42.22,7.78,517.0,5.56,3.33,0.0,0.0
2023060984025,EXSS크리스피모짜소시지핫도그,360.0,8.75,13.75,50.0,7.5,706.0,3.75,3.75,0.0,0.0
2023060987427,MBP유단백추출물(Milk Balance Protein),357.0,51.38,3.22,30.53,17.64,440.0,9.02,0.44,0.01,0.0
20230609874320,MBP 99% 유단백추출물 정,369.0,44.58,2.32,42.53,15.38,312.0,31.36,0.79,0.04,0.0
20230612332110,MBP 소연골 콘드로이친 1200,362.0,2.7,0.1,87.6,22.4,183.0,0.0,0.0,0.0,0.0
20230612332147,LOUNGECELL 진하게 담은 크랜베리정,370.0,6.9,0.6,84.2,12.5,27.0,0.0,0.5,0.0,0.0
2023061913412,ABC퐁당SR,35.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
2023061913425,ABC초랑나랑,13.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0
202306191346,ABC퐁당JJ,36.0,1.14,0.28,7.29,7.28,19.0,0.0,0.01,0.0,0.0
20230627153108,100% 유기농 애사비,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2023062715311,MBP 유단백추출물 콘드로이친,13.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0
20230627153112,DAY_day 유기농 NFC 레몬즙 100%,32.0,0.29,0.0,7.71,1.43,16.0,0.0,0.0,0.0,0.0
20230627153120,100% 유기농 레몬즙 스틱,33.0,0.36,0.0,7.86,1.43,16.0,0.0,0.0,0.0,0.0
20230627153121,100% 유기농 애사비 스틱,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
20230627153129,100% 유기농 레몬생강즙 스틱,48.0,0.48,0.48,10.48,1.43,14.0,0.0,0.0,0.0,0.0
2023062715314,MBP 유단백추출물 콘드로이친 1200,13.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0
20230627153140,1일 1레몬 유기농 레몬즙,31.0,0.49,0.49,6.19,1.43,3.0,0.0,0.01,0.0,0.0
20230627153176,GNB동의액,160.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0
20230627153182,100% 유기농 엑스트라버진 올리브오일,828.0,0.0,92.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
20230627153216,100% 유기농 애플사이다비니거,5.0,0.04,0.1,1.01,0.14,2.0,0.0,0.01,0.0,0.0
20230627153225,MBP소연골 콘드로이친 1200,371.0,25.98,1.39,63.74,13.7,414.0,2.55,0.98,0.0,0.0
20230627153242,MADA 리얼 콤부차 자몽 애사비,5.0,0.05,0.04,1.16,0.04,34.0,0.0,0.01,0.0,0.0
20230627153248,MADA 유기농 엑스트라버진 올리브오일,900.0,0.0,99.95,0.03,0.0,0.0,0.0,14.27,0.02,0.0
20230627153340,MS 블랙마카 아르기닌맨,133.0,0.0,0.0,33.33,6.67,33.0,0.0,0.0,0.0,0.0
20230627153347,MBP소연골 콘드로이친 1200 플러스,372.0,2.79,2.81,83.88,32.63,146.0,0.0,1.69,0.0,0.0
2023062715387,300달톤 어린저분자피쉬콜라겐99,400.0,53.33,0.0,43.33,0.0,150.0,0.0,0.0,0.0,0.0
2023063464362,BLS전용유,900.0,0.0,100.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2023066113735,100% 유기농 올리브 한 입,900.0,0.0,100.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
202306611922,12곡미수가루,370.0,12.0,7.0,70.0,2.0,20.0,0.0,0.0,0.0,0.0
202306834674,53년 전통 종로 가마솥 할마이갈비탕,48.0,6.4,2.1,0.9,0.3,99.0,20.1,0.7,0.1,0.0
202307040513,6년근 홍삼정 해피타임 스틱,296.0,1.17,1.03,70.54,33.28,20.0,0.0,0.05,0.0,0.0
2023073720718,100%우리쌀로만든이장님쌀과자,490.0,16.0,20.0,60.0,16.0,520.0,41.2,3.4,0.0,0.0
202307570652,BBQ치킨무,20.0,0.3,0.3,4.0,2.5,135.0,0.0,0.0,0.0,0.0
202307631211,COCO콩식용유,900.0,0.0,100.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
202307631212,COCO콩식용유,900.0,0.0,100.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
20230805195112,GEEK 체리향 콜라,42.0,0.0,0.0,10.6,9.8,3.0,0.0,0.0,0.0,0.0
20230805195113,GEEK 라임향 사이다,44.0,0.0,0.0,11.0,10.2,4.0,0.0,0.0,0.0,0.0
20230805195119,GEEK 체리향 콜라,42.0,0.0,0.0,10.6,9.8,3.0,0.0,0.0,0.0,0.0
20230805195120,GEEK 라임향 사이다,44.0,0.0,0.0,11.0,10.2,4.0,0.0,0.0,0.0,0.0
2023080519517,Cool 콜라향,43.0,0.0,0.0,10.81,10.27,0.0,0.0,0.0,0.0,0.0
2023080519524,Cool 사이다,41.0,0.0,0.0,10.27,10.27,0.0,0.0,0.0,0.0,0.0
2023082408954,50KCAL 곤약밥,38.0,0.77,0.39,10.77,0.0,0.0,0.0,0.0,0.0,4.5
202308620005,11곡프리미엄선식,451.0,20.77,14.09,60.32,2.24,5.0,0.0,2.61,0.0,0.0
2023087097617,MCT 방탄커피,650.0,10.0,50.0,40.0,20.0,270.0,150.0,36.0,0.0,0.0
2023087097632,MCT 방탄커피디카페인,660.0,10.0,50.0,40.0,20.0,280.0,0.0,35.0,2.0,0.0
2023087163017,Mini 약과도넛,424.0,4.2,12.8,72.9,28.1,186.0,8.6,2.3,0.1,0.0
2023087163018,Mini 약과도넛초코,467.0,3.2,21.1,66.0,31.6,152.0,7.2,9.6,0.1,0.0
2023087163023,A원도나쓰,433.0,3.9,15.0,70.7,24.7,237.0,9.6,3.1,0.1,0.0
202308717127,"MD JOE""S 프리미엄 생다시마 정과",394.0,3.33,4.67,84.5,42.33,1050.0,0.0,0.5,0.0,0.0
2023090620472,(냉동)광어그라브락스,138.0,24.99,3.03,2.68,2.65,677.0,57.9,0.79,0.02,0.0
202401780783,K곡물 베이글,236.0,9.09,1.18,47.11,3.64,147.0,0.0,0.0,0.0,0.0
202401891313,ASMR 바삭 오레오,441.0,4.0,15.0,73.0,45.0,291.0,0.0,8.0,0.0,0.0
20240203422114,Healthy 유기농 NFC 레몬생강 100%,94.0,7.0,1.5,13.0,8.0,256.0,0.0,0.0,0.0,0.0
20240203422115,Healthy유기농NFC당근100%,29.0,0.0,0.5,6.5,6.0,7.0,0.0,0.0,0.0,0.0
20240203422116,Healthy케일애플즙,66.0,1.0,0.5,15.0,9.0,19.0,0.0,0.0,0.0,0.0
2024020342221,Healthy 유기농NFC레몬100%,29.0,0.36,0.0,6.79,2.14,4.0,0.0,0.0,0.0,0.0
2024020342222,Healthy 유기농 초모애사비 100%,5.0,0.0,0.0,1.5,0.0,30.0,0.0,0.0,0.0,0.0
2024020342223,Healthy 유기농 초모애사비 파인애플,14.0,0.0,0.0,3.35,0.9,3.0,0.0,0.0,0.0,0.0
2024020342245,NEW  프리미엄 양배추,360.0,0.0,0.0,80.0,60.0,80.0,0.0,0.0,0.0,0.0
2024020342252,Healthy 유기농 싹 비우는 푸룬즙,56.0,0.5,0.5,12.5,8.0,36.0,0.0,0.0,0.0,0.0
2024021480228,19시간 가라아게,210.0,10.7,12.1,12.0,3.2,179.0,42.0,2.4,0.07,0.0
2024023334837,3입 단팥빵,292.0,8.06,5.11,53.42,20.26,206.0,10.33,2.01,0.0,0.0
2024023334838,3입 단팥크림,347.0,7.55,13.32,49.34,19.71,225.0,17.84,5.69,0.0,0.0
2024023334839,3입 소보루,380.0,9.0,11.0,61.0,16.0,186.0,34.0,5.0,0.0,0.0
2024023334840,3입 슈크림,247.0,6.0,6.0,43.0,12.0,262.0,19.0,2.0,0.0,0.0
2024023334841,3입 크림소보루,410.0,7.0,18.0,55.0,18.0,271.0,26.0,8.0,0.0,0.0
2024023334842,3입 그린빵,296.0,8.0,5.0,55.0,20.0,215.0,13.0,2.0,0.0,0.0
2024023334843,3입 국화빵,307.0,8.0,6.0,56.0,24.0,211.0,21.0,2.0,0.0,0.0
2024023334844,3입 모카번,360.0,7.0,13.0,53.0,16.0,228.0,35.0,6.0,0.0,0.0
2024023334845,3입 찰떡빵,322.0,7.0,8.0,55.0,15.0,274.0,17.0,3.0,0.0,0.0
2024023334846,3입 호떡,289.0,6.0,5.0,55.0,22.0,234.0,18.0,2.0,0.0,0.0
2024023378010,ABC즙,245.0,0.0,0.0,55.0,0.0,60.0,0.0,0.0,0.0,0.0
2024024903810,HAETSAL 떡국 오리지널,200.0,20.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0
2024024903812,HAETSAL 떡국 김치맛,249.0,4.93,0.74,55.61,0.39,680.0,0.91,0.27,0.02,0.0
2024024903814,HAETSAL 떡국 매운맛,200.0,20.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0
202402490382,HAETSAL 떡볶이떡,227.0,4.58,1.18,49.9,0.0,251.0,0.0,0.57,0.0,0.0
202402490384,HAETSAL 떡국떡,227.0,4.58,1.18,49.9,0.0,251.0,0.0,0.57,0.0,0.0
2024024903842,MATAMUN 햇살떡볶이떡 A+,232.0,4.43,0.71,52.26,0.0,252.0,0.0,0.15,0.0,0.0
20240249038435,MAMASUKA RICE CAKE,219.0,4.38,1.04,48.95,0.0,254.0,0.0,0.69,0.0,0.0
2024024903844,MATAMUN THE 햇살떡볶이떡,232.0,4.43,0.71,52.26,0.0,252.0,0.0,0.15,0.0,0.0
2024024903846,HALAL 떡국떡,219.0,4.38,1.04,48.95,0.0,254.0,0.0,0.69,0.0,0.0
2024024903848,HALAL 떡볶이떡,219.0,4.38,1.04,48.95,0.0,254.0,0.0,0.69,0.0,0.0
20240249038501,JOAYO 오리지널 떡볶이 스파이시,256.0,4.92,2.75,54.65,0.75,590.0,2.57,1.47,0.0,0.0
20240249038503,JOAYO 오리지널 떡볶이 마일드,265.0,4.75,2.79,56.18,8.06,758.0,1.5,1.69,0.0,0.0
20240249038505,JOAYO 짜장 떡볶이 마일드,275.0,5.27,4.19,54.95,4.72,591.0,0.0,2.05,0.0,0.0
20240249038507,JOAYO 카레 떡볶이 마일드,269.0,4.76,3.37,55.58,9.79,791.0,2.35,1.23,0.0,0.0
20240249038509,JOAYO 오리지널 떡볶이,249.0,4.69,0.95,56.06,8.89,565.0,0.0,0.19,0.0,0.0
20240249038511,JOAYO 치즈 떡볶이,253.0,4.89,2.18,53.93,3.91,473.0,0.0,1.52,0.0,0.0
20240249038513,JOAYO 카레 떡볶이,255.0,4.93,1.52,55.93,7.51,1008.0,0.0,0.12,0.0,0.0
20240249038515,JOAYO 로제 떡볶이 스파이시,284.0,5.25,6.14,52.9,5.99,575.0,6.53,3.83,0.0,0.0
20240249038517,JOAYO 스리라차칠리 떡볶이,259.0,4.52,1.2,58.04,7.63,474.0,0.0,0.31,0.0,0.0
20240249038519,JOAYO 할랄 떡볶이떡,219.0,4.38,1.04,48.95,0.0,254.0,0.0,0.69,0.0,0.0
20240249038521,JOAYO 로제 떡볶이,259.0,4.85,1.96,55.88,5.38,530.0,2.26,0.99,0.0,0.0
20240249038523,JOAYO 오리지널 컵 라볶이,348.0,6.01,8.84,61.05,10.23,820.0,0.0,3.23,0.0,0.0
20240249038525,JOAYO 치즈 컵 라볶이,349.0,7.16,9.51,59.69,7.03,710.0,3.8,4.03,0.0,0.0
20240249038527,JOAYO 카레 컵 라볶이,344.0,6.19,9.19,60.17,9.37,775.0,0.0,3.28,0.0,0.0
20240249038529,JOAYO 오리지널 라볶이,298.0,6.78,3.98,59.83,12.05,1344.0,2.03,3.1,0.16,0.0
20240249038531,JOAYO 치즈 라볶이,282.0,6.93,3.79,55.11,0.9,810.0,2.69,3.35,0.44,0.0
20240249038533,JOAYO 카레 라볶이,344.0,2.38,9.19,60.17,9.37,775.0,0.0,3.28,0.0,0.0
20240249038539,JOAYO Flaming Hot 오리지널 떡볶이,250.0,4.99,1.61,54.65,3.84,781.0,0.0,0.72,0.0,0.0
20240249038540,JOAYO Flaming Hot 까르보나라 떡볶이,265.0,4.45,3.78,53.8,6.26,685.0,0.0,1.89,0.0,0.0
202402490386,MATAMUN 할랄 떡국떡,219.0,4.38,1.04,48.95,0.0,254.0,0.0,0.69,0.0,0.0
202402490388,MATAMUN 할랄 떡볶이떡,219.0,4.38,1.04,48.95,0.0,254.0,0.0,0.69,0.0,0.0
202402590089,LUXCHIPS 동결건조 두부,544.0,41.24,32.38,21.84,2.32,15.0,2.93,3.2,0.0,0.0
202402640392,(주)디케이코리아쭈꾸미,260.0,6.0,25.0,2.0,0.0,350.0,40.0,0.0,0.0,0.0
2024028385816,8곡쿠키,402.0,5.53,20.43,49.63,28.72,74.0,75.19,11.78,0.42,0.0
2024028385817,15곡 쿠키,479.0,8.08,29.48,45.57,16.83,266.0,123.35,17.98,0.63,0.0
20240291234100,BELT샌드위치,192.0,7.69,5.38,29.23,1.54,377.0,15.38,2.31,0.0,0.0
202402912342,K불고기 랩샌드,230.0,10.44,10.0,22.61,1.3,387.0,15.65,2.17,0.0,0.0
202402912343,BELT 랩샌드,219.0,10.48,9.52,21.91,0.95,376.0,16.67,1.43,0.0,0.0
2024029123451,BELT 산도,192.0,7.69,5.38,29.23,1.54,377.0,15.38,2.31,0.0,0.0
2024029123461,LET 샌드위치,252.0,9.13,13.91,23.04,1.3,372.0,69.57,1.52,0.0,0.0
2024029123492,BLT 모닝,254.0,7.26,12.1,29.03,3.23,419.0,18.55,4.03,0.0,0.0
20240291516105,3단압출 쫄깃 두부면 채소전골맛,263.0,5.04,2.23,55.63,3.27,728.0,0.0,0.41,0.02,0.0
20240291516106,3단압출 쫄깃 두부면 해물짬뽕맛,268.0,5.57,2.61,55.44,2.04,806.0,4.37,0.42,0.0,0.0
20240291516107,3단압출 쫄깃 사각 두부 수제비 채소전골맛,263.0,5.04,2.23,55.63,3.27,728.0,0.0,0.41,0.02,0.0
20240291516108,3단압출 쫄깃 사각 두부 수제비 해물짬뽕맛,268.0,5.57,2.61,55.44,2.04,806.0,4.37,0.42,0.0,0.0
20240291516109,3단압출 쫄깃 도토리면 채소전골맛,264.0,4.62,2.02,56.73,3.41,761.0,0.0,0.39,0.01,0.0
20240291516110,3단압출 쫄깃 도토리면 해물짬뽕맛,258.0,5.06,2.41,53.92,2.71,1342.0,4.29,0.39,0.0,0.0
20240291516111,3단압출 쫄깃 사각 도토리 수제비 채소전골맛,264.0,4.62,2.02,56.73,3.41,761.0,0.0,0.39,0.1,0.0
20240291516112,3단압출 쫄깃 사각 도토리 수제비 해물짬뽕맛,258.0,5.06,2.41,53.92,2.71,1342.0,4.29,0.39,0.0,0.0
20240291516126,3단압출 쫄깃 얇은 국산두부면,225.0,3.38,0.63,51.25,1.06,16.0,0.0,0.0,0.0,0.0
20240291516133,3단압출 쫄깃 얇은 국산도토리면,296.0,3.92,1.08,66.92,0.77,15.0,0.0,0.39,0.0,0.0
2024036516620,9시 35분 오리진 밸런스 효소,373.0,52.02,0.05,41.05,21.67,88.0,0.0,0.03,0.0,0.0
2024036516695,ABC 프로틴,380.0,22.77,0.73,70.5,19.21,376.0,0.0,0.17,0.01,0.0
2024037337151,ALL 꼬끄,400.0,5.0,23.13,43.0,17.0,40.0,23.0,8.0,0.5,0.0
202404052663,DECAFFEINATED (디카페인),4.0,0.2,0.0,0.7,0.0,1.0,0.0,0.01,0.0,0.0
202404052664,Brazil (브라질 ),4.0,0.2,0.0,0.7,0.0,1.0,0.0,0.01,0.0,0.0
202404172001,Dr.NOSU 닥터엔오수,30.0,0.94,0.29,5.97,0.0,837.0,0.0,0.03,0.0,0.0
2024047077113,(퀴즈)토마틸로소스,66.0,4.44,3.19,4.87,4.36,1022.0,1.17,0.39,0.06,0.0
202404830167,MOA 블렌드,4.0,0.2,0.05,0.7,0.0,1.0,0.0,0.01,0.0,0.0
202404830169,MOA 디카페인,4.0,0.2,0.05,0.7,0.0,1.0,0.0,0.01,0.0,0.0
202405004801,BL 콜드브루 Ⅰ,20.0,1.0,0.1,3.8,0.7,14.0,0.0,0.0,0.0,0.0
202405004802,BL 콜드브루 Ⅱ,14.0,1.2,0.1,2.1,0.0,1.0,0.0,0.0,0.0,0.0
202405004803,BL 콜드브루 디카페인,4.0,0.28,0.18,0.43,0.0,1.0,0.0,0.01,0.0,0.0
2024050366043,JK디카페인콜드브루,12.0,0.37,0.11,2.46,0.0,0.0,0.0,0.0,0.0,0.0
2024050366044,JK콜드브루,12.0,0.76,0.14,1.89,0.0,0.0,0.0,0.01,0.0,0.0
202405050913,It's Real Nuts 블루베리 하루건강견과 Berry&Yogurt,506.0,13.18,26.53,53.58,12.5,3.0,0.0,8.23,0.01,0.0
202405050914,It's Real Nuts 크랜베리 하루건강견과 Berry&Yogurt,526.0,15.05,32.05,44.33,4.11,6.0,6.73,3.84,0.0,0.0
202405050915,It's real nuts 하루건강견과,521.0,18.8,32.74,37.78,2.51,8.0,8.73,2.06,0.0,0.0
